anime_id,watching,completed,on_hold,dropped,plan_to_watch,total,load_date
30850,114,970,68,104,1582,2838,2022-05-12 18:47:43.333588
30851,37,262,19,115,245,678,2022-05-12 18:47:45.187334
30859,11,659,5,29,115,819,2022-05-12 18:47:48.006493
30860,16,1071,9,33,109,1238,2022-05-12 18:47:49.520782
30863,13,459,5,40,80,597,2022-05-12 18:47:53.621014
30864,8,167,3,30,47,255,2022-05-12 18:47:55.395429
30865,20,490,8,43,160,721,2022-05-12 18:47:56.317821
30868,1124,23866,522,821,16195,42528,2022-05-12 18:47:59.731413
30869,618,9072,459,517,14272,24938,2022-05-12 18:48:02.764786
30873,17,92,6,46,150,311,2022-05-12 18:48:07.680043
30875,12,72,3,90,83,260,2022-05-12 18:48:08.924749
30885,6292,189792,2657,728,36753,236222,2022-05-12 18:48:09.367584
30886,17,491,8,37,180,733,2022-05-12 18:48:12.489784
30892,15,97,12,95,114,333,2022-05-12 18:48:14.474647
30893,19,106,7,86,138,356,2022-05-12 18:48:15.847705
30895,5956,34005,3983,12489,28848,85281,2022-05-12 18:48:19.051692
30896,140,3101,112,104,2203,5660,2022-05-12 18:48:21.720033
30901,9195,49197,5233,7249,29073,99947,2022-05-12 18:48:22.150766
30902,1030,37152,467,260,11429,50338,2022-05-12 18:48:22.592324
30905,16,91,0,44,83,234,2022-05-12 18:48:28.718616
30906,9,46,4,39,42,140,2022-05-12 18:48:29.717187
30907,28,1682,4,30,206,1950,2022-05-12 18:48:33.00887
30909,13,654,0,31,94,792,2022-05-12 18:48:34.426523
30913,296,6179,157,177,2642,9451,2022-05-12 18:48:44.06031
30916,37,484,7,29,342,899,2022-05-12 18:48:47.809069
30921,70,508,47,48,1259,1932,2022-05-12 18:48:53.793367
30922,98,1997,35,54,1235,3419,2022-05-12 18:48:56.697217
30923,46,515,29,53,645,1288,2022-05-12 18:48:58.580196
30924,159,1281,68,76,1414,2998,2022-05-12 18:49:00.635655
30925,474,17437,283,225,5699,24118,2022-05-12 18:49:01.527131
30926,7,65,5,73,53,203,2022-05-12 18:49:02.650246
30927,9,37,4,54,51,155,2022-05-12 18:49:03.669938
30928,8,29,3,56,43,139,2022-05-12 18:49:04.711978
30929,8,65,4,70,54,201,2022-05-12 18:49:05.901496
30930,8,34,3,49,44,138,2022-05-12 18:49:07.084647
30942,7,53,5,60,52,177,2022-05-12 18:49:23.598657
30943,18,187,8,76,324,613,2022-05-12 18:49:25.133795
30944,7,41,4,49,64,165,2022-05-12 18:49:26.290927
30947,156,1210,129,347,833,2675,2022-05-12 18:49:28.396441
30952,437,14950,191,194,6528,22300,2022-05-12 18:49:31.673031
30953,593,4425,658,401,4420,10497,2022-05-12 18:49:34.829152
30955,23,488,4,45,136,696,2022-05-12 18:49:38.256764
30957,18,115,23,124,99,379,2022-05-12 18:49:39.386842
30959,7,37,4,57,45,150,2022-05-12 18:49:41.641546
30960,16,84,4,49,129,282,2022-05-12 18:49:43.041072
30968,7,31,2,51,49,140,2022-05-12 18:49:47.268129
30971,13,85,3,41,71,213,2022-05-12 18:49:50.101784
30973,8,125,15,88,84,320,2022-05-12 18:49:51.271127
30975,9,37,5,47,75,173,2022-05-12 18:49:53.605238
30976,7,27,3,46,36,119,2022-05-12 18:49:54.649557
30977,7,32,1,54,40,134,2022-05-12 18:49:55.716294
30978,6,31,3,42,44,126,2022-05-12 18:49:56.962251
30980,9,29,3,48,62,151,2022-05-12 18:49:58.915156
30981,9,48,1,43,58,159,2022-05-12 18:50:00.055938
30982,9,26,2,47,53,137,2022-05-12 18:50:01.183013
30984,5,46,1,55,39,146,2022-05-12 18:50:04.123782
30985,10,132,5,54,110,311,2022-05-12 18:50:05.377444
30988,407,4634,281,114,2054,7490,2022-05-12 18:50:06.937206
30997,7,31,2,48,39,127,2022-05-12 18:50:12.834582
31000,7,31,3,44,53,138,2022-05-12 18:50:15.716003
31001,6,30,4,46,53,139,2022-05-12 18:50:16.904552
31002,6,26,4,49,53,138,2022-05-12 18:50:18.031998
31003,7,48,3,53,57,168,2022-05-12 18:50:19.238659
31005,10,39,2,46,60,157,2022-05-12 18:50:20.738082
31008,8,34,2,45,41,130,2022-05-12 18:50:23.315883
31009,6,28,4,46,35,119,2022-05-12 18:50:24.386691
31015,7,26,2,43,41,119,2022-05-12 18:50:26.074972
31035,120,2120,194,155,1844,4433,2022-05-12 18:50:29.613176
31043,63065,1442949,19281,14537,273419,1813251,2022-05-12 18:50:29.949881
31054,21,147,10,66,173,417,2022-05-12 18:50:33.037066
31055,64,531,29,100,766,1490,2022-05-12 18:50:35.526234
31056,1043,22180,591,404,9452,33670,2022-05-12 18:50:38.081363
31064,130,1433,86,103,1208,2960,2022-05-12 18:50:42.167712
31065,176,1338,83,102,1136,2835,2022-05-12 18:50:45.419747
31070,248,4951,126,102,2277,7704,2022-05-12 18:50:49.16811
31071,27,133,14,84,218,476,2022-05-12 18:50:51.328056
31072,74,817,40,83,1104,2118,2022-05-12 18:50:53.203335
31073,66,722,40,81,1035,1944,2022-05-12 18:50:55.716292
31078,14,40,5,85,88,232,2022-05-12 18:50:56.807239
31096,1113,19727,804,373,8003,30020,2022-05-12 18:51:04.685051
31098,6268,82788,2907,2607,26445,121015,2022-05-12 18:51:07.675948
31102,33,1159,16,51,554,1813,2022-05-12 18:51:10.210452
31108,104,2293,77,129,1172,3775,2022-05-12 18:51:16.423263
31109,7622,42855,3632,16259,31849,102217,2022-05-12 18:51:19.626192
31111,37,1053,14,48,598,1750,2022-05-12 18:51:21.626956
31113,111,1531,66,113,1112,2933,2022-05-12 18:51:23.801798
31121,2154,27180,1224,1307,12263,44128,2022-05-12 18:51:27.695299
31128,310,9128,184,231,3281,13134,2022-05-12 18:51:30.391285
31133,152,2718,121,131,1654,4776,2022-05-12 18:51:31.048082
31135,11,78,7,47,93,236,2022-05-12 18:51:32.456958
31139,399,6257,244,671,2508,10079,2022-05-12 18:51:38.59783
31143,1549,17497,788,2324,5861,28019,2022-05-12 18:51:41.569134
31145,257,5102,308,283,4166,10116,2022-05-12 18:51:47.455233
31149,1432,39620,577,330,20817,62776,2022-05-12 18:51:51.868854
31150,130,140,58,221,150,699,2022-05-12 18:51:53.811541
31157,1984,5393,1580,5504,10160,24621,2022-05-12 18:51:57.147169
31158,189,4145,122,101,2644,7201,2022-05-12 18:52:00.119479
31165,315,4006,218,176,4369,9084,2022-05-12 18:52:06.430017
31166,21,115,9,38,199,382,2022-05-12 18:52:08.98071
31170,13,215,0,45,64,337,2022-05-12 18:52:13.51916
31173,12918,234433,7368,4500,57592,316811,2022-05-12 18:52:17.134515
31174,14766,69119,11225,13168,51117,159395,2022-05-12 18:52:19.676829
31177,17,113,4,94,131,359,2022-05-12 18:52:22.10469
31178,2376,20669,1096,1279,12894,38314,2022-05-12 18:52:27.68664
31181,19696,266665,9017,4564,132151,432093,2022-05-12 18:52:27.936932
31196,567,6243,229,366,2125,9530,2022-05-12 18:52:32.191654
31201,66,3368,70,102,694,4300,2022-05-12 18:52:34.786578
31205,17,69,2,61,64,213,2022-05-12 18:52:38.830841
31211,28,195,9,78,152,462,2022-05-12 18:52:41.121446
31223,4993,34195,2034,6087,17268,64577,2022-05-12 18:52:44.572955
31227,601,5272,337,310,3547,10067,2022-05-12 18:52:47.487302
31233,438,1727,163,386,2725,5439,2022-05-12 18:52:57.811776
31234,2748,48980,1770,1416,16192,71106,2022-05-12 18:52:58.759373
31237,14,56,6,87,93,256,2022-05-12 18:53:03.33821
31238,23,256,8,57,186,530,2022-05-12 18:53:03.771958
31240,122424,1472972,41000,46228,227880,1910504,2022-05-12 18:53:06.824567
31244,65,1024,82,161,1404,2736,2022-05-12 18:53:09.186236
31245,6592,112018,2101,1020,73141,194872,2022-05-12 18:53:09.357348
31251,18647,122651,9921,8365,43364,202948,2022-05-12 18:53:17.105961
31252,23,913,12,23,195,1166,2022-05-12 18:53:19.182094
31255,17,98,10,36,102,263,2022-05-12 18:53:20.289153
31258,9,377,4,28,84,502,2022-05-12 18:53:23.65815
43667,0,15,2,9,10,36,2022-05-12 21:45:18.008841
31259,18,473,10,38,148,687,2022-05-12 18:53:25.097409
31261,8,316,7,25,76,432,2022-05-12 18:53:26.338906
31262,13,480,10,27,147,677,2022-05-12 18:53:27.765581
31263,13,447,6,33,176,675,2022-05-12 18:53:28.208031
31264,10,217,5,31,65,328,2022-05-12 18:53:29.979221
31265,11,208,4,29,63,315,2022-05-12 18:53:30.996148
31266,10,312,6,34,91,453,2022-05-12 18:53:32.704723
31268,13,279,7,25,116,440,2022-05-12 18:53:34.282184
31280,465,7817,255,214,8448,17199,2022-05-12 18:53:37.558784
31283,347,12134,133,195,3158,15967,2022-05-12 18:53:40.457314
31289,668,27901,323,255,5172,34319,2022-05-12 18:53:40.625542
31297,2125,157275,1055,785,27977,189217,2022-05-12 18:53:40.951581
31298,341,7996,261,220,3652,12470,2022-05-12 18:53:42.077204
31299,22,162,9,43,135,371,2022-05-12 18:53:43.996812
31300,127,2071,38,48,860,3144,2022-05-12 18:53:46.995046
31302,27,156,10,32,168,393,2022-05-12 18:53:48.538467
31309,20,702,4,28,106,860,2022-05-12 18:53:50.133152
31310,14,614,3,25,115,771,2022-05-12 18:53:52.471813
31317,16,72,4,48,102,242,2022-05-12 18:53:53.530728
31321,16,305,5,48,116,490,2022-05-12 18:53:58.765287
31324,1076,45221,441,256,8471,55465,2022-05-12 18:54:01.456198
31339,30620,298619,13904,18415,131005,492563,2022-05-12 18:54:08.088077
31344,190,3849,157,218,3426,7840,2022-05-12 18:54:08.278856
31348,13,190,2,56,87,348,2022-05-12 18:54:14.373489
31362,85,185,48,79,1715,2112,2022-05-12 18:54:17.375095
31370,806,6782,508,1132,3478,12706,2022-05-12 18:54:24.066695
31374,14122,152825,9736,14373,35792,226848,2022-05-12 18:54:27.583666
31376,18575,115900,11398,13660,82786,242319,2022-05-12 18:54:30.987413
31377,27,366,9,36,250,688,2022-05-12 18:54:33.421904
31378,1870,50497,783,347,21251,74748,2022-05-12 18:54:36.345839
31380,4059,56273,1409,602,14752,77095,2022-05-12 18:54:39.116882
31387,55,2064,24,55,694,2892,2022-05-12 18:54:39.547561
31389,1361,79636,646,255,15724,97622,2022-05-12 18:54:39.719427
31404,30730,311156,13264,23929,90899,469978,2022-05-12 18:54:45.227432
31405,15674,94035,9386,19944,59545,198584,2022-05-12 18:54:45.661427
31410,70,254,51,130,447,952,2022-05-12 18:54:47.68028
31417,1903,13332,1326,1828,8652,27041,2022-05-12 18:54:54.702245
31418,1011,19823,545,268,15539,37186,2022-05-12 18:54:55.67177
31422,1393,7834,766,2574,6915,19482,2022-05-12 18:55:00.774136
31427,120,607,65,125,484,1401,2022-05-12 18:55:06.150414
31430,4551,57159,1890,6949,14310,84859,2022-05-12 18:55:09.088057
31439,2059,16446,821,3050,9525,31901,2022-05-12 18:55:13.312639
31442,32773,272396,15916,32009,128316,481410,2022-05-12 18:55:17.347714
31448,284,7229,206,217,3285,11221,2022-05-12 18:55:22.335327
31450,8,222,5,23,54,312,2022-05-12 18:55:24.840321
43676,0,8,0,11,14,33,2022-05-12 21:45:20.388182
31452,6118,37450,3459,8630,26615,82272,2022-05-12 18:55:27.196271
31456,6490,28387,3330,8359,29316,75882,2022-05-12 18:55:30.852129
31464,7,61,3,44,49,164,2022-05-12 18:55:32.700252
31465,9,71,1,35,44,160,2022-05-12 18:55:33.737865
31467,27,454,18,56,258,813,2022-05-12 18:55:35.163526
31471,149,374,72,247,309,1151,2022-05-12 18:55:36.857213
31478,82050,716183,37989,34337,260966,1131525,2022-05-12 18:55:38.681498
43760,0,0,0,0,1348,1348,2022-05-12 21:45:39.794388
31485,152,2773,77,139,1728,4869,2022-05-12 18:55:45.779424
31486,103,1855,64,100,1835,3957,2022-05-12 18:55:47.88695
31490,3167,140697,801,502,22656,167823,2022-05-12 18:55:48.211811
31491,1995,10829,716,923,6429,20892,2022-05-12 18:55:52.008743
31493,76,418,36,60,632,1222,2022-05-12 18:55:55.122658
31494,30,486,23,66,458,1063,2022-05-12 18:55:56.800971
31498,1884,16922,864,3578,7265,30513,2022-05-12 18:55:59.1147
31500,5778,49141,3002,4743,34648,97312,2022-05-12 18:55:59.829546
31501,12,642,5,27,59,745,2022-05-12 18:56:02.251903
31506,9,140,0,26,37,212,2022-05-12 18:56:06.024046
31508,6,30,2,44,35,117,2022-05-12 18:56:09.833994
31509,6,43,2,38,40,129,2022-05-12 18:56:11.405338
31510,5,132,0,24,42,203,2022-05-12 18:56:12.409417
31512,12,362,2,39,92,507,2022-05-12 18:56:15.127004
31517,27,206,26,117,329,705,2022-05-12 18:56:18.986119
31519,1765,14884,995,2534,10655,30833,2022-05-12 18:56:21.861013
31521,233,5881,137,87,2362,8700,2022-05-12 18:56:22.270813
31534,62,1326,29,156,185,1758,2022-05-12 18:56:27.858155
31539,64,120,34,139,853,1210,2022-05-12 18:56:32.977186
31540,3088,23865,2056,6562,14378,49949,2022-05-12 18:56:35.902079
31547,22,53,5,53,114,247,2022-05-12 18:56:38.640748
31549,178,766,151,719,591,2405,2022-05-12 18:56:41.161492
31552,923,31276,595,266,15826,48886,2022-05-12 18:56:47.646093
31559,11766,92633,6989,15481,36516,163385,2022-05-12 18:56:51.589029
31560,600,9154,359,380,3569,14062,2022-05-12 18:56:54.669521
31561,285,16122,137,237,2973,19754,2022-05-12 18:56:57.737818
31563,17,131,5,55,169,377,2022-05-12 18:57:00.901056
31564,4031,24894,2151,3187,24577,58840,2022-05-12 18:57:04.183507
31568,16,631,12,47,188,894,2022-05-12 18:57:07.007951
31573,377,1736,283,752,1158,4306,2022-05-12 18:57:09.920202
31578,818,4089,417,2328,3225,10877,2022-05-12 18:57:13.571751
31580,26806,332454,15569,29009,128133,531971,2022-05-12 18:57:13.857086
31581,109,1111,72,77,1554,2923,2022-05-12 18:57:17.43417
31582,12,187,6,33,133,371,2022-05-12 18:57:18.891295
31583,10,215,9,31,110,375,2022-05-12 18:57:20.91253
31584,9,208,7,29,94,347,2022-05-12 18:57:22.068673
31586,35,3626,16,52,263,3992,2022-05-12 18:57:25.41065
31587,12,207,10,35,157,421,2022-05-12 18:57:27.283579
31592,4747,96880,2127,2976,10470,117200,2022-05-12 18:57:28.122664
31593,581,4202,358,289,5867,11297,2022-05-12 18:57:28.454545
31599,25,100,9,69,108,311,2022-05-12 18:57:30.114079
31603,15,124,3,49,89,280,2022-05-12 18:57:32.020755
31604,14,80,8,50,87,239,2022-05-12 18:57:32.954316
31608,90,3936,85,80,1112,5303,2022-05-12 18:57:35.509839
31617,145,937,92,83,3454,4711,2022-05-12 18:57:36.166624
31618,112,998,69,71,631,1881,2022-05-12 18:57:38.211398
31630,13727,47672,9765,23935,28433,123532,2022-05-12 18:57:46.045133
31631,2241,1749,1220,3231,6001,14442,2022-05-12 18:57:49.240175
31633,704,4719,368,3047,4070,12908,2022-05-12 18:57:51.558401
31634,41,5262,15,72,316,5706,2022-05-12 18:57:54.891158
31637,19566,397674,7464,7482,57797,489983,2022-05-12 18:57:58.456583
31638,8,104,1,31,47,191,2022-05-12 18:58:00.764157
31639,10,127,0,38,51,226,2022-05-12 18:58:02.969245
31641,14,388,4,21,78,505,2022-05-12 18:58:06.099918
31642,10,28,1,45,40,124,2022-05-12 18:58:08.136945
31643,9,105,5,29,53,201,2022-05-12 18:58:09.208892
31644,7,277,2,29,45,360,2022-05-12 18:58:10.715325
31646,54104,273115,33677,21049,218782,600727,2022-05-12 18:58:13.819498
31647,203,382,102,186,751,1624,2022-05-12 18:58:16.71461
31658,4221,199712,975,580,40774,246262,2022-05-12 18:58:16.97921
31662,6,129,2,47,49,233,2022-05-12 18:58:19.056624
31667,96,1,45,102,204,448,2022-05-12 18:58:22.898009
31668,95,2513,81,91,1371,4151,2022-05-12 18:58:25.901354
31670,236,2634,129,205,1410,4614,2022-05-12 18:58:32.156974
31673,35,879,15,90,108,1127,2022-05-12 18:58:34.100286
31674,13,508,9,48,72,650,2022-05-12 18:58:35.605863
31675,460,9975,365,368,8182,19350,2022-05-12 18:58:38.375501
31676,167,2259,100,104,3009,5639,2022-05-12 18:58:40.704424
31680,6909,94878,2586,7669,18996,131038,2022-05-12 18:58:43.595048
31686,23,1279,4,35,157,1498,2022-05-12 18:58:49.646116
31687,19,1839,10,46,251,2165,2022-05-12 18:58:52.052636
31690,15,44,5,46,112,222,2022-05-12 18:58:56.374285
31691,12,90,8,51,71,232,2022-05-12 18:58:57.633913
31694,11,66,5,45,41,168,2022-05-12 18:59:01.086611
31695,5,319,2,26,37,389,2022-05-12 18:59:02.710016
31696,12,61,4,59,69,205,2022-05-12 18:59:04.047357
31697,7,37,3,42,46,135,2022-05-12 18:59:05.033642
31700,11,82,4,63,66,226,2022-05-12 18:59:09.082956
31701,10,32,4,55,72,173,2022-05-12 18:59:10.468917
31704,4384,254208,1106,597,30724,291019,2022-05-12 18:59:10.802692
31710,12062,77344,6711,25865,35821,157803,2022-05-12 18:59:12.443437
31715,2007,73401,732,513,18255,94908,2022-05-12 18:59:16.430723
31722,14722,550779,3804,5521,62331,637157,2022-05-12 18:59:21.170505
31730,24,78,8,49,156,315,2022-05-12 18:59:24.945918
31733,2992,33933,1330,931,12756,51942,2022-05-12 18:59:28.103835
31736,904,11252,443,370,4705,17674,2022-05-12 18:59:32.421044
31737,15314,314104,5647,8009,44322,387396,2022-05-12 18:59:32.584474
31741,18105,316822,8468,7034,80214,430643,2022-05-12 18:59:38.380231
31746,15,81,7,73,98,274,2022-05-12 18:59:39.728674
31747,24,262,14,95,122,517,2022-05-12 18:59:40.137131
31749,60,306,16,62,485,929,2022-05-12 18:59:43.740469
31754,558,27186,281,226,6027,34278,2022-05-12 18:59:49.284608
31756,1508,40678,593,489,15090,58358,2022-05-12 18:59:49.741359
31757,7335,296136,2163,949,83260,389843,2022-05-12 18:59:50.053491
31758,8771,288164,2481,1208,97214,397838,2022-05-12 18:59:50.209895
31761,17,541,3,29,99,689,2022-05-12 18:59:52.818861
31763,1520,40601,839,680,23002,66642,2022-05-12 19:00:00.097309
31764,17062,188948,5864,8041,68172,288087,2022-05-12 19:00:00.476848
31765,10619,531537,2619,2417,92737,639929,2022-05-12 19:00:00.64406
31769,11,267,4,25,109,416,2022-05-12 19:00:01.615847
31771,6444,35700,4572,6774,34261,87751,2022-05-12 19:00:04.747003
31772,13262,229058,5378,2397,30116,280211,2022-05-12 19:00:05.063502
31777,69,694,23,92,780,1658,2022-05-12 19:00:07.8516
31783,6209,44209,2953,1978,15767,71116,2022-05-12 19:00:11.319745
31785,148,1448,88,94,1989,3767,2022-05-12 19:00:15.488493
31790,4349,21776,2967,11826,15814,56732,2022-05-12 19:00:18.430894
31793,1279,14152,612,1668,6915,24626,2022-05-12 19:00:21.067761
31798,39911,399913,19592,26652,174929,660997,2022-05-12 19:00:28.544559
31804,5433,32857,3347,8488,20588,70713,2022-05-12 19:00:33.285995
31807,14,235,3,50,120,422,2022-05-12 19:00:34.605895
31812,3674,108579,1360,763,55222,169598,2022-05-12 19:00:35.018035
31815,649,18240,271,667,6062,25889,2022-05-12 19:00:35.186772
31821,5534,95092,2609,2081,25241,130557,2022-05-12 19:00:39.796786
31827,366,1661,210,237,2741,5215,2022-05-12 19:00:42.076068
31830,18,681,6,23,94,822,2022-05-12 19:00:45.612267
31834,12,402,5,35,84,538,2022-05-12 19:00:51.453099
31845,18458,148686,6830,18299,63258,255531,2022-05-12 19:00:58.664338
31846,57,1325,28,51,538,1999,2022-05-12 19:01:01.150892
31848,2944,42177,1239,2623,12318,61301,2022-05-12 19:01:01.390482
31851,318,4085,156,145,3017,7721,2022-05-12 19:01:04.222873
31859,36661,419478,15871,24014,150655,646679,2022-05-12 19:01:10.884521
31861,487,2689,166,156,3269,6767,2022-05-12 19:01:14.283771
31866,189,887,98,112,2925,4211,2022-05-12 19:01:19.124816
31867,325,7450,150,124,4207,12256,2022-05-12 19:01:22.102709
31868,12,74,3,52,159,300,2022-05-12 19:01:23.274935
31872,8,130,2,36,39,215,2022-05-12 19:01:24.606901
31878,10,114,3,28,51,206,2022-05-12 19:01:27.821795
31880,26,1461,11,29,239,1766,2022-05-12 19:01:28.157984
31892,25,35,9,45,225,339,2022-05-12 19:01:40.391084
31898,16,221,13,84,80,414,2022-05-12 19:01:45.078151
31904,12961,120434,5496,22830,47406,209127,2022-05-12 19:01:50.372962
31909,120,6751,72,59,1463,8465,2022-05-12 19:01:55.178755
31911,62,2522,54,90,908,3636,2022-05-12 19:01:57.275305
31914,9311,49735,4769,11369,34617,109801,2022-05-12 19:01:57.965401
31918,2003,31405,1312,557,14058,49335,2022-05-12 19:02:00.914541
31923,90,1066,93,115,1383,2747,2022-05-12 19:02:05.707076
31924,12,60,3,57,60,192,2022-05-12 19:02:06.992909
31926,23,177,9,22,202,433,2022-05-12 19:02:08.701413
31927,492,4297,162,134,4835,9920,2022-05-12 19:02:11.257868
31933,55304,756053,14744,8458,89689,924248,2022-05-12 19:02:14.575302
31941,73,562,39,92,1218,1984,2022-05-12 19:02:16.620066
31948,14,80,11,97,89,291,2022-05-12 19:02:20.079592
31964,116140,2281324,25457,30658,157411,2610990,2022-05-12 19:02:27.950126
31972,13,333,4,30,100,480,2022-05-12 19:02:42.764603
31973,2856,29426,1194,652,13376,47504,2022-05-12 19:02:45.659988
31977,51,1501,21,39,662,2274,2022-05-12 19:02:48.704477
31978,62,1760,42,91,646,2601,2022-05-12 19:02:51.69239
31980,919,32950,373,184,7239,41665,2022-05-12 19:02:54.174887
32015,3188,23463,1842,866,13470,42829,2022-05-12 19:03:11.850203
31988,10030,125276,5598,3309,55682,199895,2022-05-12 19:02:55.219371
31989,656,12112,383,309,12246,25706,2022-05-12 19:02:58.567577
31997,164,4665,98,97,2664,7688,2022-05-12 19:03:02.391639
32005,797,28820,244,305,5429,35595,2022-05-12 19:03:02.842221
32010,17,138,7,50,113,325,2022-05-12 19:03:04.370095
32011,372,2803,225,307,2254,5961,2022-05-12 19:03:06.666104
32013,8839,92572,3787,5297,54356,164851,2022-05-12 19:03:10.417917
32014,14,69,7,56,89,235,2022-05-12 19:03:11.530606
32026,158,8741,87,128,2010,11124,2022-05-12 19:03:14.801171
32030,87,2175,17,78,713,3070,2022-05-12 19:03:17.57609
32031,60,1982,20,69,483,2614,2022-05-12 19:03:19.632888
32032,8761,45113,4336,8496,35233,101939,2022-05-12 19:03:23.518412
32034,79,735,37,70,861,1782,2022-05-12 19:03:25.065353
32038,1922,13236,1195,1147,10655,28155,2022-05-12 19:03:28.984049
32039,680,6861,329,512,4438,12820,2022-05-12 19:03:31.811954
32041,29,414,8,35,194,680,2022-05-12 19:03:33.380681
32051,632,26975,317,251,5828,34003,2022-05-12 19:03:33.687487
32058,61,656,26,54,619,1416,2022-05-12 19:03:35.546028
32059,33,309,17,43,213,615,2022-05-12 19:03:38.263989
32073,6,90,2,33,30,161,2022-05-12 19:03:43.067418
32074,9,97,2,37,34,179,2022-05-12 19:03:44.378378
32084,273,1373,130,218,2555,4549,2022-05-12 19:03:51.934144
32086,1984,67595,634,635,24670,95518,2022-05-12 19:03:53.125392
32088,20,221,15,75,363,694,2022-05-12 19:03:56.770967
32092,9,178,2,21,40,250,2022-05-12 19:03:59.131852
32093,26057,231378,13448,13546,121659,406088,2022-05-12 19:03:59.511361
32105,62608,197632,32138,50480,113510,456368,2022-05-12 19:04:04.292878
32107,13,139,8,48,178,386,2022-05-12 19:04:07.617241
32108,1261,61015,549,407,11874,75106,2022-05-12 19:04:11.335847
32133,84,591,51,88,2088,2902,2022-05-12 19:04:16.554093
32142,13,167,5,69,112,366,2022-05-12 19:04:25.51409
32627,8,31,5,58,61,163,2022-05-12 19:10:19.390808
32144,37,116,7,47,204,411,2022-05-12 19:04:28.915017
32145,17,104,8,66,128,323,2022-05-12 19:04:30.170993
32146,15,122,11,76,162,386,2022-05-12 19:04:31.369832
32147,12,117,9,70,109,317,2022-05-12 19:04:32.487158
32148,20,156,8,68,134,386,2022-05-12 19:04:33.623726
32149,13,122,9,66,130,340,2022-05-12 19:04:34.618151
32151,222,3645,111,107,1994,6079,2022-05-12 19:04:37.203455
