id,title,status,rating,score,favorites,load_date,airing,aired_from,aired_to
9337,Mayo Elle Otoko no Ko,Finished Airing,PG-13 - Teens 13 or older,4.84,0,2022-03-11 19:43:34.474242,f,2010-11-26,
9338,Ore no Sora Keiji-hen,Finished Airing,R+ - Mild Nudity,,1,2022-03-11 19:43:34.555238,f,1991-10-21,1992-05-21
9339,Kuma no Gakkou: Jackie to Katie,Finished Airing,None,,0,2022-03-11 19:43:34.631239,f,2010-12-18,
9340,Cheburashka,Finished Airing,G - All Ages,6.94,3,2022-03-11 19:43:34.682371,f,2010-12-18,
9342,Twinkle Nora Rock Me!,Finished Airing,PG-13 - Teens 13 or older,3.03,11,2022-03-11 19:43:34.740583,f,1985-11-21,
9343,Bousou Sengokushi,Finished Airing,None,,2,2022-03-11 19:43:34.795528,f,1991-02-01,1991-11-21
9344,Torajima no Miime,Finished Airing,G - All Ages,5.98,0,2022-03-11 19:43:34.853491,f,1999-08-06,1999-12-08
9345,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,Finished Airing,None,,4,2022-03-11 19:43:34.983018,f,2010-08-13,2011-03-25
9346,Battle Spirits: Brave,Finished Airing,PG - Children,7.08,15,2022-03-11 19:43:35.029965,f,2010-09-12,2011-09-11
9347,Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho,Finished Airing,PG-13 - Teens 13 or older,6.88,15,2022-03-11 19:43:35.091965,f,2011-02-23,
9348,Chibi Maruko-chan: Watashi no Suki na Uta,Finished Airing,G - All Ages,7.07,16,2022-03-11 19:43:35.142965,f,1992-12-19,
9349,Shizukanaru Don: Yakuza Side Story,Finished Airing,PG-13 - Teens 13 or older,,1,2022-03-11 19:43:35.192965,f,1991-04-12,
9351,Geunyeoneun Yeppeotda,Finished Airing,R - 17+ (violence & profanity),,0,2022-03-11 19:43:35.264396,f,2008-06-12,
9353,D.C. I&II P.S.P. Re-Animated,Finished Airing,PG-13 - Teens 13 or older,6.65,1,2022-03-11 19:43:35.367982,f,2010-10-28,
9355,Sekirei: Pure Engagement Episode 0,Finished Airing,R+ - Mild Nudity,7.2,44,2022-03-11 19:43:35.428815,f,2010-08-25,
9356,Cool Cool Bye,Finished Airing,R+ - Mild Nudity,4.84,1,2022-03-11 19:43:35.496812,f,1986-01-21,
9361,Molly Star-Racer,Finished Airing,G - All Ages,5.62,3,2022-03-11 19:43:35.556813,f,2001-01-01,
9362,Hyakka Ryouran: Samurai Girls Specials,Finished Airing,R+ - Mild Nudity,6.62,9,2022-03-11 19:43:35.644816,f,2010-11-25,2011-04-27
9365,Wellber no Monogatari: Kanashimi no Senshi Galahad no Banka,Finished Airing,R - 17+ (violence & profanity),5.7,1,2022-03-11 19:43:35.731696,f,2007-11-11,
9366,Kaichou wa Maid-sama!: Omake dayo!,Finished Airing,PG-13 - Teens 13 or older,7.49,156,2022-03-11 19:43:35.783471,f,2011-05-11,
9367,Freezing,Finished Airing,R+ - Mild Nudity,6.83,1062,2022-03-11 19:43:35.84745,f,2011-01-08,2011-04-07
9371,Karl to Fushigi na Tou,Finished Airing,PG - Children,,1,2022-03-11 19:43:35.929003,f,2010-10-08,2011-04-15
9376,Yamato Takeru: After War,Finished Airing,PG-13 - Teens 13 or older,6.25,0,2022-03-11 19:43:36.020507,f,1995-11-22,
9379,Denpa Onna to Seishun Otoko,Finished Airing,PG-13 - Teens 13 or older,7.15,1034,2022-03-11 19:43:36.108458,f,2011-04-15,2011-07-01
9383,Chie-chan Funsenki: Jarinko Chie,Finished Airing,None,,1,2022-03-11 19:43:36.161458,f,1991-10-19,1992-09-22
9385,Rokushin Gattai GodMars (1982),Finished Airing,PG-13 - Teens 13 or older,5.86,1,2022-03-11 19:43:37.588258,f,1982-12-18,
9387,Ginga Hyouryuu Vifam Recaps,Finished Airing,None,,0,2022-03-11 19:43:37.676498,f,1984-10-28,1984-12-21
9389,Ginga Hyouryuu Vifam: Kieta 12-nin,Finished Airing,G - All Ages,6.14,0,2022-03-11 19:43:37.740152,f,1985-02-25,
9390,Ginga Hyouryuu Vifam: Keito no Kioku - Namida no Dakkai Sakusen,Finished Airing,G - All Ages,6.29,0,2022-03-11 19:43:37.811737,f,1985-09-25,
9391,Ginga Hyouryuu Vifam 13,Finished Airing,G - All Ages,,1,2022-03-11 19:43:37.897751,f,1998-03-21,1998-10-03
9392,Shounen Jack to Mahoutsukai,Finished Airing,G - All Ages,5.29,1,2022-03-11 19:43:37.961748,f,1967-03-19,
9393,T.P. Sakura: Time Paladin Sakura,Finished Airing,G - All Ages,5.85,4,2022-03-11 19:43:38.03075,f,2011-01-27,2011-02-24
9395,Miyanishi Tatsuya Gekijou: Omae Umasou da na,Finished Airing,G - All Ages,6.29,2,2022-03-11 19:43:38.105748,f,2010-10-04,2010-10-29
9396,Mitsudomoe: Oppai Ippai Mama Genki,Finished Airing,PG-13 - Teens 13 or older,7.55,12,2022-03-11 19:43:38.230761,f,2011-02-23,
9403,Shin Mashin Eiyuuden Wataru Majinzan,Finished Airing,G - All Ages,6.11,0,2022-03-11 19:43:38.304761,f,1989-08-05,1989-09-05
9404,Shiawase no Katachi,Finished Airing,G - All Ages,,0,2022-03-11 19:43:38.364761,f,1990-10-05,1991-04-05
9409,D-1 Devastator,Finished Airing,R+ - Mild Nudity,5.46,1,2022-03-11 19:43:38.420761,f,1992-12-11,1993-02-26
9416,Renshenguo,Finished Airing,G - All Ages,,1,2022-03-11 19:43:38.488079,f,1981-01-01,
9417,Jin Hou Xiang Yao,Finished Airing,PG - Children,,0,2022-03-11 19:43:38.587415,f,1985-01-01,
9421,SmaSTATION-3 SMAnime,Finished Airing,R - 17+ (violence & profanity),6.41,0,2022-03-11 19:43:38.646325,f,2004-01-01,
9423,Koko ni Iru,Finished Airing,G - All Ages,5.87,0,2022-03-11 19:43:38.701188,f,2010-01-01,
9424,Seupideuwang Beongae,Finished Airing,None,6.11,3,2022-03-11 19:43:38.75273,f,1998-05-18,1998-08-18
9426,Pururun! Shizuku-chan,Finished Airing,None,,1,2022-03-11 19:43:38.805725,f,2006-10-07,2007-09-29
9433,A-jang.com,Finished Airing,G - All Ages,5.66,3,2022-03-11 19:43:38.922105,f,2001-11-22,2001-12-22
9438,Rainbow Sentai Robin,Finished Airing,G - All Ages,5.97,0,2022-03-11 19:43:38.994671,f,1966-04-23,1967-03-24
9441,Yume-iro Pâtissière SP Professional,Finished Airing,G - All Ages,7.58,145,2022-03-11 19:43:39.050671,f,2010-10-03,2010-12-26
9445,Gunparade Orchestra OVA,Finished Airing,PG-13 - Teens 13 or older,5.76,0,2022-03-11 19:43:39.107672,f,2006-01-12,2006-07-20
9446,Sore Ike! Anpanman: Niji no Pyramid,Finished Airing,PG - Children,,0,2022-03-11 19:43:39.162773,f,1997-07-26,
9447,Byulbyul Iyagi 2,Finished Airing,PG-13 - Teens 13 or older,,0,2022-03-11 19:43:39.286251,f,2008-04-17,
9451,Sore Ike! Anpanman: Ningyohime no Namida,Finished Airing,PG - Children,,0,2022-03-11 19:43:39.340252,f,2000-07-29,
9455,Ninpen Manmaru,Finished Airing,G - All Ages,,2,2022-03-11 19:43:40.712975,f,1997-07-05,1998-03-28
9464,Ganbare Goemon: Chikyuu Kyuushutsu Daisakusen,Finished Airing,None,,2,2022-03-11 19:43:40.783977,f,1998-11-21,
9465,Break Blade 4: Sanka no Chi,Finished Airing,R - 17+ (violence & profanity),7.84,28,2022-03-11 19:43:40.887977,f,2010-10-30,
9471,Baka to Test to Shoukanjuu: Matsuri,Finished Airing,PG-13 - Teens 13 or older,7.59,108,2022-03-11 19:43:40.981036,f,2011-02-23,2011-03-30
9479,Coppelion,Finished Airing,PG-13 - Teens 13 or older,6.47,205,2022-03-11 19:43:41.042525,f,2013-10-02,2013-12-25
9488,Cencoroll Connect,Finished Airing,PG-13 - Teens 13 or older,7.23,59,2022-03-11 19:43:41.098537,f,2019-06-29,
9491,Katsugeki Shoujo Tanteidan,Finished Airing,G - All Ages,4.58,1,2022-03-11 19:43:41.155553,f,1986-11-25,
9493,Dororon Enma-kun Meeramera,Finished Airing,R - 17+ (violence & profanity),6.5,28,2022-03-11 19:43:41.230553,f,2011-04-08,2011-06-24
9494,Soukyuu no Fafner: Arcadian Memory,Finished Airing,PG-13 - Teens 13 or older,6.5,1,2022-03-11 19:43:41.321554,f,2005-11-02,2006-01-12
9495,Inochi no Chikyuu: Dioxin no Natsu,Finished Airing,None,6.43,1,2022-03-11 19:43:41.385553,f,2001-08-18,
9496,Itoshi no Betty Mamonogatari,Finished Airing,R+ - Mild Nudity,,0,2022-03-11 19:43:41.437556,f,1986-07-19,
9498,Naniwa Yuukyouden,Finished Airing,R+ - Mild Nudity,,0,2022-03-11 19:43:41.486557,f,1992-03-13,
9499,Dokushin Apartment Dokudami-sou,Finished Airing,R+ - Mild Nudity,5.41,6,2022-03-11 19:43:41.561555,f,1989-12-01,1990-04-01
9500,Starlight Scramble Renai Kouhosei,Finished Airing,None,,0,2022-03-11 19:43:41.671563,f,1998-11-28,1999-02-28
9501,Greek Roman Sinhwa: Olympus Guardian (Movie),Finished Airing,G - All Ages,5.79,0,2022-03-11 19:43:41.727162,f,2005-07-28,
9502,Egao no Hana,Finished Airing,G - All Ages,5.7,1,2022-03-11 19:43:41.788165,f,2010-06-01,
9506,Prism Magical: Prism Generations!,Finished Airing,R+ - Mild Nudity,5.02,2,2022-03-11 19:43:41.843161,f,2010-08-27,
9509,Yami no Purple Eye,Finished Airing,PG-13 - Teens 13 or older,4.59,1,2022-03-11 19:43:41.905161,f,1987-01-01,
9510,Mitsudomoe Zouryouchuu!,Finished Airing,PG-13 - Teens 13 or older,7.68,80,2022-03-11 19:43:42.004694,f,2011-01-09,2011-02-27
9513,Beelzebub,Finished Airing,PG-13 - Teens 13 or older,7.88,4917,2022-03-11 19:43:42.081555,f,2011-01-09,2012-03-25
9515,Highschool of the Dead: Drifters of the Dead,Finished Airing,R+ - Mild Nudity,6.62,315,2022-03-11 19:43:42.139893,f,2011-04-26,
9518,Ichigo Ichie: Kimi no Kotoba,Finished Airing,G - All Ages,,0,2022-03-11 19:43:42.201718,f,2010-10-24,2011-01-30
9519,Medaka no Gakkou,Finished Airing,PG - Children,6.16,0,2022-03-11 19:43:42.262106,f,2001-04-10,2005-02-26
9520,Zero Tester,Finished Airing,PG-13 - Teens 13 or older,,2,2022-03-11 19:43:42.358292,f,1973-10-01,1974-06-17
9521,Tie Shan Gongzhu,Finished Airing,G - All Ages,5.38,0,2022-03-11 19:43:42.4613,f,1941-01-01,
9522,Zero Tester: Chikyuu wo Mamore!,Finished Airing,PG-13 - Teens 13 or older,,1,2022-03-11 19:43:44.22697,f,1974-06-24,1974-12-30
9523,Minori Scramble!,Finished Airing,G - All Ages,6.22,0,2022-03-11 19:43:44.331899,f,2012-02-15,
9525,Junod,Finished Airing,PG-13 - Teens 13 or older,6.11,0,2022-03-11 19:43:44.381898,f,2010-05-11,
9526,Wolf Guy,Finished Airing,R - 17+ (violence & profanity),5.21,2,2022-03-11 19:43:44.427899,f,1992-12-17,1993-06-21
9528,Transformers Superlink Special,Finished Airing,PG-13 - Teens 13 or older,5.83,2,2022-03-11 19:43:44.484901,f,2004-11-03,
9531,Tezuka Osamu Monogatari: Boku wa Son Gokuu,Finished Airing,G - All Ages,6.16,1,2022-03-11 19:43:44.528898,f,1989-08-27,
9533,Pururun! Shizuku-chan Aha,Finished Airing,None,,2,2022-03-11 19:43:44.599901,f,2007-10-07,2008-09-28
9535,Gongitsune,Finished Airing,PG - Children,6.19,0,2022-03-11 19:43:44.665898,f,1985-03-16,
9536,Robin-kun to 100 nin no Otomodachi,Finished Airing,G - All Ages,,0,2022-03-11 19:43:44.71662,f,2010-10-11,2011-01-03
9539,Cardfight!! Vanguard,Finished Airing,PG-13 - Teens 13 or older,7.02,286,2022-03-11 19:43:44.775745,f,2011-01-08,2012-03-31
9540,Bucket de Gohan,Finished Airing,None,,0,2022-03-11 19:43:44.834732,f,1996-01-08,1996-06-24
9542,Puttsun Make Love,Finished Airing,R+ - Mild Nudity,,0,2022-03-11 19:43:44.911947,f,1987-08-14,1988-06-24
9544,Biohazard: Damnation,Finished Airing,R - 17+ (violence & profanity),7.15,40,2022-03-11 19:43:45.004054,f,2012-09-15,
9546,Shirahata no Shoujo Ryuuko,Finished Airing,None,,0,2022-03-11 19:43:45.054052,f,1988-07-21,
9547,Alps no Shoujo Heidi (1979),Finished Airing,PG - Children,6.91,11,2022-03-11 19:43:45.109087,f,1979-03-17,
9548,Alps no Shoujo Heidi: Alm no Yama-hen,Finished Airing,PG - Children,6.57,1,2022-03-11 19:43:45.164087,f,1996-08-21,
9549,Alps no Shoujo Heidi: Heidi to Clara-hen,Finished Airing,PG - Children,6.64,0,2022-03-11 19:43:45.23567,f,1996-08-21,
9558,Changjiang Qi Hao Ai Diqiu,Finished Airing,G - All Ages,6.28,0,2022-03-11 19:43:45.32867,f,2010-07-09,
9561,Shokupan Mimi,Finished Airing,PG - Children,5.62,3,2022-03-11 19:43:45.38267,f,2010-10-04,2010-12-20
9562,Tachumaru Gekijou,Finished Airing,None,,2,2022-03-11 19:43:45.434669,f,2010-10-04,2011-03-29
9563,Hidamari Sketch x ☆☆☆ Specials,Finished Airing,PG-13 - Teens 13 or older,7.81,8,2022-03-11 19:43:45.504483,f,2010-10-23,2010-10-30
9566,Umi kara no Shisha,Finished Airing,PG-13 - Teens 13 or older,6.16,2,2022-03-11 19:43:45.602112,f,2010-08-21,
9568,Peace Maker Kurogane Special,Finished Airing,PG - Children,6.6,3,2022-03-11 19:43:45.669733,f,2003-12-21,
9575,Nodoka Mori no Doubutsu Daisakusen,Finished Airing,G - All Ages,5.47,0,2022-03-11 19:43:45.726872,f,1980-02-03,
9581,MM! Specials,Finished Airing,R+ - Mild Nudity,6.63,15,2022-03-11 19:43:45.780921,f,2010-12-22,2011-05-25
9584,Kappa no Sanpei,Finished Airing,G - All Ages,,0,2022-03-11 19:43:47.314871,f,1993-03-13,
9587,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,Finished Airing,PG-13 - Teens 13 or older,6.1,76,2022-03-11 19:43:47.372867,f,2011-01-09,2011-03-27
9591,Code Geass: Hangyaku no Lelouch R2 Omake Flash,Finished Airing,PG-13 - Teens 13 or older,5.81,15,2022-03-11 19:43:47.427869,f,2008-08-22,2009-04-24
9595,Amanatsu,Finished Airing,PG-13 - Teens 13 or older,5.94,3,2022-03-11 19:43:47.518868,f,2010-03-25,
9598,Haiyoru! Nyaruani: Remember My Love(craft-sensei),Finished Airing,PG-13 - Teens 13 or older,6.24,8,2022-03-11 19:43:47.573869,f,2010-12-11,2011-02-26
9600,G-Taste (2010),Finished Airing,R+ - Mild Nudity,5.19,7,2022-03-11 19:43:47.638869,f,2010-11-22,
9606,Kaba no Potomasu,Finished Airing,PG - Children,,1,2022-03-11 19:43:47.698868,f,1988-09-01,
9608,Yuri Seijin Naoko-san,Finished Airing,PG-13 - Teens 13 or older,5.81,8,2022-03-11 19:43:47.766546,f,2010-12-18,
9611,Aa! Megami-sama! (2011),Finished Airing,PG-13 - Teens 13 or older,7.33,29,2022-03-11 19:43:47.850722,f,2011-02-23,2013-08-23
9613,Big X,Finished Airing,G - All Ages,6.01,3,2022-03-11 19:43:47.927074,f,1964-03-08,1965-09-27
9617,K-On! Movie,Finished Airing,PG-13 - Teens 13 or older,8.34,2356,2022-03-11 19:43:47.98807,f,2011-12-03,
9618,Asobi ni Iku yo!: Asobi ni Oide,Finished Airing,R+ - Mild Nudity,6.76,42,2022-03-11 19:43:48.04607,f,2011-06-15,
9624,30-sai no Hoken Taiiku,Finished Airing,R - 17+ (violence & profanity),6.67,66,2022-03-11 19:43:48.110069,f,2011-04-07,2011-06-23
9627,Kakko Kawaii Sengen!,Finished Airing,PG-13 - Teens 13 or older,5.58,1,2022-03-11 19:43:48.221069,f,2010-11-05,2010-12-03
9629,Cyborg 009: The Reopening,Finished Airing,PG-13 - Teens 13 or older,5.5,0,2022-03-11 19:43:48.279937,f,2010-10-05,
9630,Mini Sengoku Basara Ni: Tsukiyo no Katakura-kun,Finished Airing,G - All Ages,6.77,5,2022-03-11 19:43:48.335937,f,2010-10-06,2011-04-06
9645,Be-Bop Highschool,Finished Airing,R - 17+ (violence & profanity),7.47,53,2022-03-11 19:43:48.395938,f,1990-01-26,1998-10-01
9646,Goddamn,Finished Airing,PG-13 - Teens 13 or older,5.76,14,2022-03-11 19:43:48.463874,f,1990-04-27,1990-08-16
9650,Dream C Club Pure Songs Clips,Finished Airing,PG-13 - Teens 13 or older,5.42,0,2022-03-11 19:43:48.584871,f,2010-11-10,2010-12-10
9656,Kimi ni Todoke 2nd Season,Finished Airing,PG-13 - Teens 13 or older,7.99,1366,2022-03-11 19:43:48.651873,f,2011-01-12,2011-03-30
9662,Timing,Finished Airing,R - 17+ (violence & profanity),5.28,0,2022-03-11 19:43:48.733687,f,2010-10-01,
9665,Bucchigiri,Finished Airing,None,,0,2022-03-11 19:43:48.796687,f,1989-10-27,1991-03-25
9667,Super Speed,Finished Airing,G - All Ages,5.54,1,2022-03-11 19:43:48.957697,f,2010-09-29,
9673,Tegamibachi: Omakebachi,Finished Airing,PG-13 - Teens 13 or older,6.87,3,2022-03-11 19:43:49.018488,f,2010-12-22,2011-08-26
9675,Kami nomi zo Shiru Sekai: Flag 0,Finished Airing,PG-13 - Teens 13 or older,6.9,56,2022-03-11 19:43:49.075489,f,2010-09-17,
9689,Agukaru,Finished Airing,PG - Children,5.22,1,2022-03-11 19:43:50.579558,f,2010-09-17,2014-04-01
9690,Densetsu no Yuusha no Densetsu: Iris Report,Finished Airing,R - 17+ (violence & profanity),6.54,23,2022-03-11 19:43:50.964104,f,2010-10-14,
9691,Kyomu Senshi Miroku,Finished Airing,R+ - Mild Nudity,5.73,2,2022-03-11 19:43:51.088766,f,1989-01-10,1989-11-05
9693,Moshidora,Finished Airing,PG-13 - Teens 13 or older,6.89,19,2022-03-11 19:43:51.236559,f,2011-04-25,2011-05-06
9706,Canaan: Minorikawa Report 201X Shanghai,Finished Airing,R - 17+ (violence & profanity),6.51,2,2022-03-11 19:43:51.46656,f,2010-02-26,
9708,Mobile Suit Gundam ZZ: Gundam Frag.,Finished Airing,PG-13 - Teens 13 or older,5.59,2,2022-03-11 19:43:51.830138,f,2009-09-25,2009-11-25
9712,Maria†Holic Alive,Finished Airing,PG-13 - Teens 13 or older,6.97,64,2022-03-11 19:43:52.114416,f,2011-04-08,2011-06-24
9716,Rurouni Kenshin: Review Special,Finished Airing,PG-13 - Teens 13 or older,6.73,3,2022-03-11 19:43:52.307345,f,1997-03-26,
9723,Hakuouki: Hekketsuroku - Kyoto Kaisouroku,Finished Airing,R - 17+ (violence & profanity),7.11,15,2022-03-11 19:43:52.601048,f,2010-10-03,
9724,Break Blade 5: Shisen no Hate,Finished Airing,R - 17+ (violence & profanity),7.82,27,2022-03-11 19:43:52.802126,f,2011-01-22,
9731,Nurarihyon no Mago Recaps,Finished Airing,PG-13 - Teens 13 or older,6.37,7,2022-03-11 19:43:52.949806,f,2010-09-28,2010-12-28
9732,Full Moon Party,Finished Airing,G - All Ages,5.76,0,2022-03-11 19:43:53.114181,f,2006-01-01,
9733,The TV Show,Finished Airing,G - All Ages,6.93,3,2022-03-11 19:43:53.232483,f,2009-01-01,
9734,K-On!!: Keikaku!,Finished Airing,PG-13 - Teens 13 or older,7.84,198,2022-03-11 19:43:53.37657,f,2011-03-16,
9735,Gintama: Shinyaku Benizakura-hen,Finished Airing,PG-13 - Teens 13 or older,8.29,48,2022-03-11 19:43:53.502566,f,2010-12-15,
9736,Astarotte no Omocha!,Finished Airing,PG-13 - Teens 13 or older,6.53,225,2022-03-11 19:43:53.618567,f,2011-04-11,2011-06-26
9737,Appleseed XIII,Finished Airing,R - 17+ (violence & profanity),6.33,13,2022-03-11 19:43:53.762816,f,2011-06-03,2012-01-25
9741,Nana to Kaoru,Finished Airing,R+ - Mild Nudity,5.55,39,2022-03-11 19:43:53.93972,f,2011-03-29,
9744,Issho ni Training Ofuro: Bathtime with Hinako & Hiyoko,Finished Airing,PG-13 - Teens 13 or older,4.79,17,2022-03-11 19:43:54.082116,f,2010-12-24,
9745,Sengoku Basara Movie: The Last Party,Finished Airing,PG-13 - Teens 13 or older,7.59,67,2022-03-11 19:43:54.222698,f,2011-06-04,
9748,Kaze wo Nuke!,Finished Airing,PG-13 - Teens 13 or older,6.12,2,2022-03-11 19:43:54.372579,f,1988-12-16,
9749,Shin Otokogi,Finished Airing,R+ - Mild Nudity,,0,2022-03-11 19:43:54.506579,f,1998-05-16,1998-09-04
9750,Itsuka Tenma no Kuro Usagi,Finished Airing,R+ - Mild Nudity,6.55,203,2022-03-11 19:43:54.616808,f,2011-07-09,2011-09-24
9751,Strike Witches Movie,Finished Airing,PG-13 - Teens 13 or older,7.58,116,2022-03-11 19:43:54.68599,f,2012-03-17,
9754,Kuragehime: Eiyuu Retsuden☆,Finished Airing,PG-13 - Teens 13 or older,6.57,13,2022-03-11 19:43:54.881904,f,2011-01-28,2011-04-22
9756,Mahou Shoujo Madoka★Magica,Finished Airing,PG-13 - Teens 13 or older,8.36,47730,2022-03-11 19:43:56.705529,f,2011-01-07,2011-04-22
9759,Future GPX Cyber Formula Graffiti,Finished Airing,PG - Children,6.19,0,2022-03-11 19:43:57.016617,f,1992-08-05,
9760,Hoshi wo Ou Kodomo,Finished Airing,PG-13 - Teens 13 or older,7.54,595,2022-03-11 19:43:57.094616,f,2011-05-07,
9761,Finder Series,Finished Airing,R+ - Mild Nudity,6.47,80,2022-03-11 19:43:57.174588,f,2012-02-29,2015-08-28
9768,Shima Shima Tora no Shimajirou,Finished Airing,G - All Ages,6,1,2022-03-11 19:43:57.323569,f,1993-12-13,2008-03-31
9770,Hello Kitty no Stump Village,Finished Airing,G - All Ages,6.04,2,2022-03-11 19:43:57.421592,f,2005-01-01,
9773,Lady Lady!! (1988),Finished Airing,G - All Ages,6.35,4,2022-03-11 19:43:57.507626,f,1988-03-12,
9774,Morita-san wa Mukuchi,Finished Airing,PG-13 - Teens 13 or older,6.57,2,2022-03-11 19:43:57.581625,f,2011-03-26,
9776,A-Channel,Finished Airing,PG-13 - Teens 13 or older,6.95,282,2022-03-11 19:43:57.686626,f,2011-04-08,2011-06-24
9777,Umacha,Finished Airing,G - All Ages,4.91,0,2022-03-11 19:43:57.785626,f,2001-03-05,2001-05-18
9781,Hyouga Senshi Gaislugger,Finished Airing,PG-13 - Teens 13 or older,,0,2022-03-11 19:43:57.86263,f,1977-04-12,1977-08-30
9782,Norageki!,Finished Airing,PG-13 - Teens 13 or older,6.13,3,2022-03-11 19:43:57.971626,f,2011-01-22,
9785,Detective Conan: Conan vs. Kid - Shark & Jewel,Finished Airing,PG - Children,7.58,1,2022-03-11 19:43:58.081602,f,2005-07-29,
9786,Detective Conan: Conan vs. Kid - Jet Black Sniper,Finished Airing,PG - Children,7.17,3,2022-03-11 19:43:58.201602,f,2006-07-28,
9789,Nezumi Monogatari: George to Gerald no Bouken,Finished Airing,G - All Ages,6.48,0,2022-03-11 19:43:58.277565,f,2007-12-22,
9790,Sora no Otoshimono: Tokeijikake no Angeloid,Finished Airing,R - 17+ (violence & profanity),7.58,258,2022-03-11 19:43:58.353562,f,2011-06-25,
9792,Licca-chan Fushigi na Fushigi na Yunia Monogatari,Finished Airing,PG - Children,6.18,2,2022-03-11 19:43:58.467567,f,1990-11-23,
9793,Senjou no Valkyria 3: Tagatame no Juusou,Finished Airing,PG-13 - Teens 13 or older,7.3,13,2022-03-11 19:43:58.573531,f,2011-04-13,2011-06-29
9794,Tono to Issho 1.5,Finished Airing,PG-13 - Teens 13 or older,5.83,0,2022-03-11 19:43:58.657515,f,2010-08-23,
9795,Atashin'chi Movie,Finished Airing,G - All Ages,6.5,1,2022-03-11 19:43:58.75493,f,2003-12-06,
9796,Atashin'chi 3D Movie: Jounetsu no Chou Chounouryoku Haha Dai Bousou,Finished Airing,G - All Ages,6.26,2,2022-03-11 19:43:58.886418,f,2010-11-13,
9797,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu Specials,Finished Airing,G - All Ages,,0,2022-03-11 19:43:58.984419,f,2010-11-24,
9798,Pandane to Tamago-hime,Finished Airing,PG-13 - Teens 13 or older,6.9,6,2022-03-11 19:43:59.064748,f,2010-11-20,
9799,Shin-Men,Finished Airing,G - All Ages,6.15,0,2022-03-11 19:43:59.146727,f,2010-11-26,2012-09-14
9801,Hustle!! Tokitama-kun,Finished Airing,PG-13 - Teens 13 or older,4.26,0,2022-03-11 19:43:59.280692,f,1998-01-01,
9806,Qin Shi Mingyue: Bai Bu Fei Jian,Finished Airing,PG-13 - Teens 13 or older,6.27,14,2022-03-11 19:44:00.87904,f,2007-02-14,2007-02-23
9807,Harimogu Harry,Finished Airing,G - All Ages,,1,2022-03-11 19:44:00.966037,f,1996-08-05,1997-06-27
9810,Nyani ga Nyandaa Nyandaa Kamen,Finished Airing,PG - Children,6.51,3,2022-03-11 19:44:01.034109,f,2000-02-06,2001-09-30
9811,Hanasaka Tenshi Tenten-kun,Finished Airing,G - All Ages,,0,2022-03-11 19:44:01.094432,f,1998-10-10,1999-09-25
9812,Bit the Cupid,Finished Airing,PG - Children,,0,2022-03-11 19:44:01.151064,f,1995-04-26,1996-03-29
9817,McDull: Gushi,Finished Airing,G - All Ages,6.24,1,2022-03-11 19:44:01.234499,f,2001-12-15,
9818,McDull: Boluo You Wang Zi,Finished Airing,G - All Ages,,4,2022-03-11 19:44:01.303174,f,2004-06-24,
9819,McDull: Xiang Dang Dang,Finished Airing,G - All Ages,,0,2022-03-11 19:44:01.362173,f,2009-07-24,
